"","ensembl_gene_id_orig","ensembl_gene_id","symbol","chromosome","start","end","size"
"9841","ENSG00000142484","ENSG00000142484","TM4SF5","17",4771884,4783213,11329
"9842","ENSG00000136404","ENSG00000136404","TM6SF1","15",83107572,83144854,37282
"9843","ENSG00000149809","ENSG00000149809","TM7SF2","11",65111845,65116384,4539
"9844","ENSG00000064115","ENSG00000064115","TM7SF3","12",26971579,27014434,42855
"9845","ENSG00000100926","ENSG00000100926","TM9SF1","14",24189149,24195687,6538
"9846","ENSG00000125304","ENSG00000125304","TM9SF2","13",99446311,99564048,117737
"9847","ENSG00000077147","ENSG00000077147","TM9SF3","10",96518110,96587452,69342
"9848","ENSG00000101337","ENSG00000101337","TM9SF4","20",32109714,32167258,57544
"9849","ENSG00000198498","ENSG00000198498","TMA16","4",163494442,163520539,26097
"9850","ENSG00000232112","ENSG00000232112","TMA7","3",48440257,48444208,3951
"9851","ENSG00000135926","ENSG00000135926","TMBIM1","2",218274197,218292586,18389
"9852","ENSG00000155957","ENSG00000155957","TMBIM4","12",66135846,66170027,34181
"9853","ENSG00000139644","ENSG00000139644","TMBIM6","12",49707725,49764934,57209
"9854","ENSG00000103534","ENSG00000103534","TMC5","16",19410496,19499113,88617
"9855","ENSG00000141524","ENSG00000141524","TMC6","17",78107397,78132407,25010
"9856","ENSG00000170537","ENSG00000170537","TMC7","16",18983934,19063942,80008
"9857","ENSG00000133069","ENSG00000133069","TMCC2","1",205227946,205285632,57686
"9858","ENSG00000150403","ENSG00000150403","TMCO3","13",113491021,113554590,63569
"9859","ENSG00000113119","ENSG00000113119","TMCO6","5",140639435,140645408,5973
"9860","ENSG00000099203","ENSG00000099203","TMED1","19",10832067,10836318,4251
"9861","ENSG00000170348","ENSG00000170348","TMED10","14",75131469,75176612,45143
"9862","ENSG00000086598","ENSG00000086598","TMED2","12",123584533,123598582,14049
"9863","ENSG00000166557","ENSG00000166557","TMED3","15",79311112,79427432,116320
"9864","ENSG00000117500","ENSG00000117500","TMED5","1",93149742,93180516,30774
"9865","ENSG00000134970","ENSG00000134970","TMED7","5",115613210,115632992,19782
"9866","ENSG00000184840","ENSG00000184840","TMED9","5",177592203,177597242,5039
"9867","ENSG00000241697","ENSG00000241697","TMEFF1","9",100473149,100577636,104487
"9868","ENSG00000166292","ENSG00000166292","TMEM100","17",55719627,55732121,12494
"9869","ENSG00000109066","ENSG00000109066","TMEM104","17",74776499,74839753,63254
"9870","ENSG00000106460","ENSG00000106460","TMEM106B","7",12211270,12243367,32097
"9871","ENSG00000134291","ENSG00000134291","TMEM106C","12",47963569,47968878,5309
"9872","ENSG00000110108","ENSG00000110108","TMEM109","11",60914158,60923443,9285
"9873","ENSG00000178307","ENSG00000178307","TMEM11","17",21197954,21214176,16222
"9874","ENSG00000126062","ENSG00000126062","TMEM115","3",50354750,50359521,4771
"9875","ENSG00000188735","ENSG00000188735","TMEM120B","12",121712752,121783001,70249
"9876","ENSG00000184986","ENSG00000184986","TMEM121","14",105526583,105530198,3615
"9877","ENSG00000152558","ENSG00000152558","TMEM123","11",102396332,102470384,74052
"9878","ENSG00000171204","ENSG00000171204","TMEM126B","11",85628573,85636539,7966
"9879","ENSG00000135956","ENSG00000135956","TMEM127","2",96248514,96266047,17533
"9880","ENSG00000075568","ENSG00000075568","TMEM131","2",97756333,97995948,239615
"9881","ENSG00000006118","ENSG00000006118","TMEM132A","11",60924460,60937159,12699
"9882","ENSG00000172663","ENSG00000172663","TMEM134","11",67461710,67469272,7562
"9883","ENSG00000166575","ENSG00000166575","TMEM135","11",87037844,87328824,290980
"9884","ENSG00000146859","ENSG00000146859","TMEM140","7",135148072,135166215,18143
"9885","ENSG00000161558","ENSG00000161558","TMEM143","19",48332356,48364059,31703
"9886","ENSG00000164124","ENSG00000164124","TMEM144","4",158201604,158255416,53812
"9887","ENSG00000105677","ENSG00000105677","TMEM147","19",35545600,35547526,1926
"9888","ENSG00000096092","ENSG00000096092","TMEM14A","6",52671113,52686588,15475
"9889","ENSG00000137210","ENSG00000137210","TMEM14B","6",10747759,10852753,104994
"9890","ENSG00000178233","ENSG00000178233","TMEM151B","6",44270450,44307506,37056
"9891","ENSG00000121895","ENSG00000121895","TMEM156","4",38966744,39032922,66178
"9892","ENSG00000249992","ENSG00000249992","TMEM158","3",45224466,45226287,1821
"9893","ENSG00000130748","ENSG00000130748","TMEM160","19",47045909,47048624,2715
"9894","ENSG00000064545","ENSG00000064545","TMEM161A","19",19119169,19138513,19344
"9895","ENSG00000157600","ENSG00000157600","TMEM164","X",110002631,110182734,180103
"9896","ENSG00000134851","ENSG00000134851","TMEM165","4",55395957,55453397,57440
"9897","ENSG00000146802","ENSG00000146802","TMEM168","7",112762377,112790423,28046
"9898","ENSG00000002933","ENSG00000002933","TMEM176A","7",150800403,150805118,4715
"9899","ENSG00000106565","ENSG00000106565","TMEM176B","7",150791285,150801360,10075
"9900","ENSG00000144120","ENSG00000144120","TMEM177","2",119679167,119686507,7340
"9901","ENSG00000163444","ENSG00000163444","TMEM183A","1",203007374,203024848,17474
"9902","ENSG00000198792","ENSG00000198792","TMEM184B","22",38219291,38273010,53719
"9903","ENSG00000164168","ENSG00000164168","TMEM184C","4",147617386,147672044,54658
"9904","ENSG00000226479","ENSG00000226479","TMEM185B","2",120217479,120223400,5921
"9905","ENSG00000184857","ENSG00000184857","TMEM186","16",8780384,8797642,17258
"9906","ENSG00000177854","ENSG00000177854","TMEM187","X",153972754,153983194,10440
"9907","ENSG00000139291","ENSG00000139291","TMEM19","12",71686082,71705047,18965
"9908","ENSG00000131634","ENSG00000131634","TMEM204","16",1528688,1555580,26892
"9909","ENSG00000168701","ENSG00000168701","TMEM208","16",67227103,67229278,2175
"9910","ENSG00000146842","ENSG00000146842","TMEM209","7",130164713,130207770,43057
"9911","ENSG00000119777","ENSG00000119777","TMEM214","2",27032910,27041694,8784
"9912","ENSG00000186501","ENSG00000186501","TMEM222","1",27322145,27336400,14255
"9913","ENSG00000089063","ENSG00000089063","TMEM230","20",5068232,5113087,44855
"9914","ENSG00000205084","ENSG00000205084","TMEM231","16",75536741,75556289,19548
"9915","ENSG00000215712","ENSG00000215712","TMEM242","6",157289025,157323601,34576
"9916","ENSG00000135185","ENSG00000135185","TMEM243","7",87196160,87220587,24427
"9917","ENSG00000106609","ENSG00000106609","TMEM248","7",66921225,66958551,37326
"9918","ENSG00000133678","ENSG00000133678","TMEM254","10",80078646,80092557,13911
"9919","ENSG00000125355","ENSG00000125355","TMEM255A","X",120258650,120311556,52906
"9920","ENSG00000134825","ENSG00000134825","TMEM258","11",61768501,61792802,24301
"9921","ENSG00000070269","ENSG00000070269","TMEM260","14",56488354,56650606,162252
"9922","ENSG00000151881","ENSG00000151881","TMEM267","5",43444252,43483893,39641
"9923","ENSG00000112697","ENSG00000112697","TMEM30A","6",75252924,75284948,32024
"9924","ENSG00000182107","ENSG00000182107","TMEM30B","14",61277370,61281761,4391
"9925","ENSG00000109133","ENSG00000109133","TMEM33","4",41935129,41960803,25674
"9926","ENSG00000126950","ENSG00000126950","TMEM35A","X",101078879,101096367,17488
"9927","ENSG00000095209","ENSG00000095209","TMEM38B","9",105694541,105776629,82088
"9928","ENSG00000176142","ENSG00000176142","TMEM39A","3",119428949,119468830,39881
"9929","ENSG00000121775","ENSG00000121775","TMEM39B","1",32072031,32102866,30835
"9930","ENSG00000088726","ENSG00000088726","TMEM40","3",12733528,12769457,35929
"9931","ENSG00000166471","ENSG00000166471","TMEM41B","11",9280654,9314636,33982
"9932","ENSG00000170876","ENSG00000170876","TMEM43","3",14125015,14143680,18665
"9933","ENSG00000181458","ENSG00000181458","TMEM45A","3",100492619,100577444,84825
"9934","ENSG00000147027","ENSG00000147027","TMEM47","X",34627075,34657285,30210
"9935","ENSG00000183726","ENSG00000183726","TMEM50A","1",25338317,25362361,24044
"9936","ENSG00000263160","ENSG00000263160","TMEM50B","HSCHR21_4_CTG1_1",27057,84140,57083
"9937","ENSG00000171729","ENSG00000171729","TMEM51","1",15152532,15220478,67946
"9938","ENSG00000126106","ENSG00000126106","TMEM53","1",44635238,44674481,39243
"9939","ENSG00000116209","ENSG00000116209","TMEM59","1",54026681,54053504,26823
"9940","ENSG00000105696","ENSG00000105696","TMEM59L","19",18607430,18621039,13609
"9941","ENSG00000137842","ENSG00000137842","TMEM62","15",43123279,43185144,61865
"9942","ENSG00000196187","ENSG00000196187","TMEM63A","1",225845536,225882380,36844
"9943","ENSG00000175606","ENSG00000175606","TMEM70","8",73972437,73982783,10346
"9944","ENSG00000125895","ENSG00000125895","TMEM74B","20",1180561,1185415,4854
"9945","ENSG00000103978","ENSG00000103978","TMEM87A","15",42210447,42273534,63087
"9946","ENSG00000137103","ENSG00000137103","TMEM8B","9",35814451,35865518,51067
"9947","ENSG00000177728","ENSG00000177728","TMEM94","17",75441159,75500452,59293
"9948","ENSG00000109084","ENSG00000109084","TMEM97","17",28319200,28328685,9485
"9949","ENSG00000175348","ENSG00000175348","TMEM9B","11",8947202,8965011,17809
"9950","ENSG00000144747","ENSG00000144747","TMF1","3",69019827,69052339,32512
"9951","ENSG00000185973","ENSG00000185973","TMLHE","X",155489011,155719098,230087
"9952","ENSG00000136842","ENSG00000136842","TMOD1","9",97501180,97601743,100563
"9953","ENSG00000128872","ENSG00000128872","TMOD2","15",51751597,51816363,64766
"9954","ENSG00000138594","ENSG00000138594","TMOD3","15",51829628,51947295,117667
"9955","ENSG00000120802","ENSG00000120802","TMPO","12",98515579,98550351,34772
"9956","ENSG00000153802","ENSG00000153802","TMPRSS11D","4",67820876,67884002,63126
"9957","ENSG00000274058","ENSG00000274058","TMPRSS11E","HSCHR4_1_CTG9",141140,191291,50151
"9958","ENSG00000154646","ENSG00000154646","TMPRSS15","21",18269116,18485879,216763
"9959","ENSG00000184012","ENSG00000184012","TMPRSS2","21",41464300,41531116,66816
"9960","ENSG00000160183","ENSG00000160183","TMPRSS3","21",42371887,42396091,24204
"9961","ENSG00000137648","ENSG00000137648","TMPRSS4","11",118077012,118125510,48498
"9962","ENSG00000166682","ENSG00000166682","TMPRSS5","11",113687547,113706373,18826
"9963","ENSG00000187045","ENSG00000187045","TMPRSS6","22",37065436,37109713,44277
"9964","ENSG00000034510","ENSG00000034510","TMSB10","2",84905656,84906671,1015
"9965","ENSG00000158164","ENSG00000158164","TMSB15A","X",102513682,102516739,3057
"9966","ENSG00000158427","ENSG00000158427","TMSB15B","X",103918896,103966712,47816
"9967","ENSG00000205542","ENSG00000205542","TMSB4X","X",12975110,12977227,2117
"9968","ENSG00000154620","ENSG00000154620","TMSB4Y","Y",13703899,13706024,2125
"9969","ENSG00000168591","ENSG00000168591","TMUB2","17",44186970,44191929,4959
"9970","ENSG00000139921","ENSG00000139921","TMX1","14",51240162,51257655,17493
"9971","ENSG00000213593","ENSG00000213593","TMX2","11",57712580,57742987,30407
"9972","ENSG00000125827","ENSG00000125827","TMX4","20",7977346,8019805,42459
"9973","ENSG00000041982","ENSG00000041982","TNC","9",115019575,115118207,98632
"9974","ENSG00000232810","ENSG00000232810","TNF","6",31575565,31578336,2771
"9975","ENSG00000109079","ENSG00000109079","TNFAIP1","17",28335602,28347009,11407
"9976","ENSG00000185215","ENSG00000185215","TNFAIP2","14",103121476,103137439,15963
"9977","ENSG00000118503","ENSG00000118503","TNFAIP3","6",137867214,137883314,16100
"9978","ENSG00000123610","ENSG00000123610","TNFAIP6","2",151357592,151380046,22454
"9979","ENSG00000145779","ENSG00000145779","TNFAIP8","5",119268692,119399688,130996
"9980","ENSG00000185361","ENSG00000185361","TNFAIP8L1","19",4639516,4655568,16052
"9981","ENSG00000120889","ENSG00000120889","TNFRSF10B","8",23020133,23069031,48898
"9982","ENSG00000173535","ENSG00000173535","TNFRSF10C","8",23102921,23117445,14524
"9983","ENSG00000173530","ENSG00000173530","TNFRSF10D","8",23135588,23164027,28439
"9984","ENSG00000164761","ENSG00000164761","TNFRSF11B","8",118923557,118951885,28328
"9985","ENSG00000006327","ENSG00000006327","TNFRSF12A","16",3018445,3022383,3938
"9986","ENSG00000240505","ENSG00000240505","TNFRSF13B","17",16929816,16972118,42302
"9987","ENSG00000273936","ENSG00000273936","TNFRSF14","HSCHR1_1_CTG3",106829,116812,9983
"9988","ENSG00000048462","ENSG00000048462","TNFRSF17","16",11965210,11968068,2858
"9989","ENSG00000067182","ENSG00000067182","TNFRSF1A","12",6328757,6342114,13357
"9990","ENSG00000028137","ENSG00000028137","TNFRSF1B","1",12166991,12209228,42237
"9991","ENSG00000146072","ENSG00000146072","TNFRSF21","6",47231532,47309905,78373
"9992","ENSG00000215788","ENSG00000215788","TNFRSF25","1",6460786,6466175,5389
"9993","ENSG00000243509","ENSG00000243509","TNFRSF6B","20",63696652,63698684,2032
"9994","ENSG00000120949","ENSG00000120949","TNFRSF8","1",12063303,12144207,80904
"9995","ENSG00000049249","ENSG00000049249","TNFRSF9","1",7915871,7943165,27294
"9996","ENSG00000121858","ENSG00000121858","TNFSF10","3",172505508,172523475,17967
"9997","ENSG00000120659","ENSG00000120659","TNFSF11","13",42562736,42608013,45277
"9998","ENSG00000239697","ENSG00000239697","TNFSF12","17",7548508,7557890,9382
"9999","ENSG00000248871","ENSG00000248871","TNFSF12-TNFSF13","17",7549099,7561601,12502
"10000","ENSG00000161955","ENSG00000161955","TNFSF13","17",7558292,7561608,3316
"10001","ENSG00000125735","ENSG00000125735","TNFSF14","19",6661253,6670588,9335
"10002","ENSG00000117586","ENSG00000117586","TNFSF4","1",173162645,173477583,314938
"10003","ENSG00000106952","ENSG00000106952","TNFSF8","9",114893343,114930595,37252
"10004","ENSG00000125657","ENSG00000125657","TNFSF9","19",6531026,6535924,4898
"10005","ENSG00000154310","ENSG00000154310","TNIK","3",171058414,171460408,401994
"10006","ENSG00000145901","ENSG00000145901","TNIP1","5",151029945,151093577,63632
"10007","ENSG00000168884","ENSG00000168884","TNIP2","4",2741648,2756342,14694
"10008","ENSG00000050730","ENSG00000050730","TNIP3","4",121131408,121227466,96058
"10009","ENSG00000174292","ENSG00000174292","TNK1","17",7380534,7389774,9240
"10010","ENSG00000061938","ENSG00000061938","TNK2","3",195863364,195911945,48581
"10011","ENSG00000173273","ENSG00000173273","TNKS","8",9555912,9782346,226434
"10012","ENSG00000107854","ENSG00000107854","TNKS2","10",91798426,91865475,67049
"10013","ENSG00000000005","ENSG00000000005","TNMD","X",100584936,100599885,14949
"10014","ENSG00000120332","ENSG00000120332","TNN","1",175067833,175148075,80242
"10015","ENSG00000114854","ENSG00000114854","TNNC1","3",52451100,52454041,2941
"10016","ENSG00000101470","ENSG00000101470","TNNC2","20",45823214,45833745,10531
"10017","ENSG00000159173","ENSG00000159173","TNNI1","1",201403784,201429866,26082
"10018","ENSG00000130598","ENSG00000130598","TNNI2","11",1838981,1841680,2699
"10019","ENSG00000129991","ENSG00000129991","TNNI3","19",55151767,55157773,6006
"10020","ENSG00000116783","ENSG00000116783","TNNI3K","1",74235387,74544428,309041
"10021","ENSG00000105048","ENSG00000105048","TNNT1","19",55132698,55149206,16508
"10022","ENSG00000118194","ENSG00000118194","TNNT2","1",201359008,201377764,18756
"10023","ENSG00000130595","ENSG00000130595","TNNT3","11",1919703,1938706,19003
"10024","ENSG00000083312","ENSG00000083312","TNPO1","5",72816312,72916733,100421
"10025","ENSG00000105576","ENSG00000105576","TNPO2","19",12699201,12724011,24810
"10026","ENSG00000064419","ENSG00000064419","TNPO3","7",128954180,129055173,100993
"10027","ENSG00000116147","ENSG00000116147","TNR","1",175315194,175743595,428401
"10028","ENSG00000100354","ENSG00000100354","TNRC6B","22",40044817,40335808,290991
"10029","ENSG00000079308","ENSG00000079308","TNS1","2",217799588,218033982,234394
"10030","ENSG00000111077","ENSG00000111077","TNS2","12",53046969,53064379,17410
"10031","ENSG00000136205","ENSG00000136205","TNS3","7",47275154,47582558,307404
"10032","ENSG00000131746","ENSG00000131746","TNS4","17",40475828,40501623,25795
"10033","ENSG00000236236","ENSG00000236236","TNXB","HSCHR6_MHC_SSTO_CTG1",3342342,3369188,26846
"10034","ENSG00000141232","ENSG00000141232","TOB1","17",50862223,50867978,5755
"10035","ENSG00000183864","ENSG00000183864","TOB2","22",41433494,41446801,13307
"10036","ENSG00000132773","ENSG00000132773","TOE1","1",45340052,45343973,3921
"10037","ENSG00000078902","ENSG00000078902","TOLLIP","11",1274371,1309654,35283
"10038","ENSG00000100284","ENSG00000100284","TOM1","22",35299275,35347992,48717
"10039","ENSG00000141198","ENSG00000141198","TOM1L1","17",54899387,54961956,62569
"10040","ENSG00000175662","ENSG00000175662","TOM1L2","17",17843511,17972422,128911
"10041","ENSG00000173726","ENSG00000173726","TOMM20","1",235109341,235128837,19496
"10042","ENSG00000100216","ENSG00000100216","TOMM22","22",38681957,38685421,3464
"10043","ENSG00000025772","ENSG00000025772","TOMM34","20",44942130,44960397,18267
"10044","ENSG00000130204","ENSG00000130204","TOMM40","19",44890569,44903689,13120
"10045","ENSG00000196683","ENSG00000196683","TOMM7","7",22812628,22822849,10221
"10046","ENSG00000154174","ENSG00000154174","TOMM70","3",100363431,100401089,37658
"10047","ENSG00000160949","ENSG00000160949","TONSL","8",144428775,144444440,15665
"10048","ENSG00000198900","ENSG00000198900","TOP1","20",41028822,41124487,95665
"10049","ENSG00000131747","ENSG00000131747","TOP2A","17",40388525,40417896,29371
"10050","ENSG00000077097","ENSG00000077097","TOP2B","3",25597978,25664909,66931
"10051","ENSG00000177302","ENSG00000177302","TOP3A","17",18271428,18315007,43579
"10052","ENSG00000100038","ENSG00000100038","TOP3B","22",21957025,21982813,25788
"10053","ENSG00000163781","ENSG00000163781","TOPBP1","3",133598175,133662380,64205
"10054","ENSG00000197579","ENSG00000197579","TOPORS","9",32540544,32552586,12042
"10055","ENSG00000136827","ENSG00000136827","TOR1A","9",129812942,129824244,11302
"10056","ENSG00000143337","ENSG00000143337","TOR1AIP1","1",179882042,179920077,38035
"10057","ENSG00000169905","ENSG00000169905","TOR1AIP2","1",179839967,179877803,37836
"10058","ENSG00000136816","ENSG00000136816","TOR1B","9",129803157,129811281,8124
"10059","ENSG00000186283","ENSG00000186283","TOR3A","1",179082070,179098023,15953
